subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
92,human,human,np_1,alph_5,attn,6.0,aaaa
92,human,human,np_1,alph_0,fix_alphabet,1.0,cdefg
92,human,human,np_1,alph_1,succ,7.0,qrsu
92,human,human,np_1,alph_6,remove_redundant,8.0,ghijk
93,human,human,np_10,alph_2,sort,7.0,jrdgf
93,human,human,np_10,alph_6,succ,6.0,fgoj
93,human,human,np_10,alph_5,pred,9.0,wpnh
93,human,human,np_10,alph_4,remove_redundant,8.0,sjuvw
93,human,human,np_10,alph_1,attn,6.0,aaaa
93,human,human,np_10,alph_3,fix_alphabet,4.0,nolqr
93,human,human,np_10,alph_0,add_letter,6.0,vbxzj
93,human,human,np_symb,symb_0,pred,4.0,*=&<
93,human,human,np_symb,symb_1,succ,2.0,>$!)
93,human,human,np_2,alph_4,add_letter,0.0,rstuv
93,human,human,np_2,alph_0,fix_alphabet,3.0,mnopq
93,human,human,np_2,alph_3,attn,7.0,aaaa
93,human,human,np_2,alph_1,sort,3.0,kbmno
93,human,human,np_2,alph_6,pred,7.0,acdm
93,human,human,np_2,alph_5,remove_redundant,0.0,delgh
93,human,human,np_2,alph_2,succ,2.0,rwtv
94,human,human,np_symb,symb_1,pred,4.0,$+)<
94,human,human,np_symb,symb_0,succ,3.0,>$)@
94,human,human,np_10,alph_5,attn,2.0,a a a a
94,human,human,np_10,alph_0,remove_redundant,1.0,wvbxz
94,human,human,np_10,alph_4,sort,2.0,onhsp
94,human,human,np_10,alph_3,add_letter,7.0,fghib
94,human,human,np_10,alph_2,fix_alphabet,2.0,ystux
94,human,human,np_10,alph_1,pred,6.0,ktnx
94,human,human,np_10,alph_6,succ,4.0,hpqy
94,human,human,np_20,alph_3,remove_redundant,1.0,fzhvt
94,human,human,np_20,alph_1,sort,2.0,eoflu
94,human,human,np_20,alph_4,add_letter,3.0,ntkfi
94,human,human,np_20,alph_5,pred,9.0,fnxj
94,human,human,np_20,alph_6,fix_alphabet,1.0,mtfsb
94,human,human,np_20,alph_2,succ,6.0,katv
94,human,human,np_20,alph_0,attn,1.0,a a a a
95,human,human,np_1,alph_5,remove_redundant,5.0,efghi
95,human,human,np_1,alph_4,pred,2.0,tvwx
95,human,human,np_1,alph_2,succ,7.0,qrsu
95,human,human,np_1,alph_1,attn,6.0,aaaa
95,human,human,np_1,alph_3,fix_alphabet,0.0,cdefg
95,human,human,np_1,alph_0,sort,8.0,vtwsu
95,human,human,np_1,alph_6,add_letter,4.0,defgh
95,human,human,np_20,alph_2,fix_alphabet,7.0,ysock
95,human,human,np_20,alph_1,pred,7.0,pxqc
95,human,human,np_20,alph_0,attn,8.0,aaaa
95,human,human,np_20,alph_4,sort,1.0,fnmkt
95,human,human,np_20,alph_6,remove_redundant,5.0,jhnau
95,human,human,np_20,alph_3,add_letter,5.0,qnyak
95,human,human,np_20,alph_5,succ,4.0,khlc
95,human,human,np_symb,symb_0,pred,0.0,$*@=
95,human,human,np_symb,symb_1,succ,5.0,)<@*
96,human,human,np_symb,symb_1,succ,8.0,$!+<
96,human,human,np_symb,symb_0,pred,1.0,)@=&
96,human,human,np_1,alph_3,fix_alphabet,3.0,qnstu
96,human,human,np_1,alph_5,sort,8.0,qrstu
96,human,human,np_1,alph_2,remove_redundant,5.0,hijkl
96,human,human,np_1,alph_1,succ,4.0,pqrt
96,human,human,np_1,alph_4,pred,2.0,tvwx
96,human,human,np_1,alph_6,add_letter,6.0,mnopq
96,human,human,np_1,alph_0,attn,2.0,a a a a
96,human,human,np_5,alph_1,remove_redundant,6.0,vweyy
96,human,human,np_5,alph_0,pred,5.0,qurs
96,human,human,np_5,alph_5,succ,4.0,abce
96,human,human,np_5,alph_4,sort,1.0,noeqp
96,human,human,np_5,alph_6,add_letter,2.0,pqost
96,human,human,np_5,alph_2,attn,8.0,a a a a
96,human,human,np_5,alph_3,fix_alphabet,4.0,ufqei
97,human,human,np_5,alph_1,sort,4.0,hjikr
97,human,human,np_5,alph_5,succ,1.0,pqrt
97,human,human,np_5,alph_4,attn,5.0,aaaa
97,human,human,np_5,alph_3,add_letter,3.0,efqhi
97,human,human,np_5,alph_6,fix_alphabet,2.0,jrpia
97,human,human,np_5,alph_0,pred,7.0,ppur
97,human,human,np_5,alph_2,remove_redundant,6.0,stuvw
97,human,human,np_symb,symb_0,succ,9.0,)@@=
97,human,human,np_symb,symb_1,pred,4.0,$+)<
97,human,human,np_1,alph_5,add_letter,0.0,jklmn
97,human,human,np_1,alph_0,remove_redundant,8.0,qrstu
97,human,human,np_1,alph_3,attn,7.0,a a a a
97,human,human,np_1,alph_2,sort,6.0,uvtwx
97,human,human,np_1,alph_4,fix_alphabet,9.0,chyjk
97,human,human,np_1,alph_6,succ,3.0,p q r t
97,human,human,np_1,alph_1,pred,7.0,p r s t
98,human,human,np_2,alph_4,sort,3.0,b e f d c
98,human,human,np_2,alph_3,add_letter,2.0,j k l m n
98,human,human,np_2,alph_5,remove_redundant,4.0,j k f m n
98,human,human,np_2,alph_2,attn,3.0,a a a a
98,human,human,np_2,alph_1,pred,7.0,u w x y
98,human,human,np_2,alph_0,succ,7.0,b v x z
98,human,human,np_2,alph_6,fix_alphabet,1.0,a b c d m
98,human,human,np_10,alph_4,remove_redundant,2.0,d e f a q
98,human,human,np_10,alph_1,attn,5.0,a a a a
98,human,human,np_10,alph_0,fix_alphabet,8.0,i n k l m
98,human,human,np_10,alph_5,sort,6.0,k w m p n
98,human,human,np_10,alph_6,pred,0.0,v l m z
98,human,human,np_10,alph_2,succ,6.0,u x a i
98,human,human,np_10,alph_3,add_letter,5.0,s t u v w
98,human,human,np_symb,symb_0,pred,9.0,@ & < +
98,human,human,np_symb,symb_1,succ,0.0,+ ) < =
99,human,human,np_10,alph_4,sort,9.0,afeiq
99,human,human,np_10,alph_0,add_letter,6.0,vbxzj
99,human,human,np_10,alph_5,succ,8.0,dbfr
99,human,human,np_10,alph_3,pred,8.0,czfg
99,human,human,np_10,alph_2,attn,8.0,aaaa
99,human,human,np_10,alph_1,fix_alphabet,6.0,udmyx
99,human,human,np_10,alph_6,remove_redundant,8.0,qtryu
99,human,human,np_symb,symb_1,pred,1.0,!)<@
99,human,human,np_symb,symb_0,succ,9.0,)*@&
99,human,human,np_20,alph_6,remove_redundant,5.0,jhnau
99,human,human,np_20,alph_2,add_letter,2.0,atuvr
99,human,human,np_20,alph_5,fix_alphabet,1.0,inxs
99,human,human,np_20,alph_0,pred,9.0,nyql
99,human,human,np_20,alph_4,sort,5.0,quyiv
99,human,human,np_20,alph_1,attn,6.0,aaaa
99,human,human,np_20,alph_3,succ,9.0,ibsf
100,human,human,np_symb,symb_0,succ,7.0,) * @ &
100,human,human,np_symb,symb_1,pred,9.0,& $ ! +
100,human,human,np_20,alph_2,sort,9.0,w i q e d
100,human,human,np_20,alph_6,add_letter,3.0,i q k c m
100,human,human,np_20,alph_3,remove_redundant,8.0,t c r l o
100,human,human,np_20,alph_0,pred,9.0,n y q l
100,human,human,np_20,alph_1,fix_alphabet,2.0,r k d t s
100,human,human,np_20,alph_4,attn,1.0,a a a a 
100,human,human,np_20,alph_5,succ,6.0,u q v g
100,human,human,np_10,alph_3,remove_redundant,1.0,l q r s t
100,human,human,np_10,alph_5,add_letter,1.0,f g r i j
100,human,human,np_10,alph_4,fix_alphabet,6.0,o p h n s
100,human,human,np_10,alph_1,pred,7.0,q f g y
100,human,human,np_10,alph_2,succ,9.0,o p q s
100,human,human,np_10,alph_6,sort,6.0,u v w l m
100,human,human,np_10,alph_0,attn,6.0,a a a a 
101,human,human,np_10,alph_2,sort,2.0,xawiz
101,human,human,np_10,alph_6,fix_alphabet,2.0,vwlmz
101,human,human,np_10,alph_5,pred,5.0,hlst
101,human,human,np_10,alph_3,add_letter,9.0,uvwxe
101,human,human,np_10,alph_4,remove_redundant,6.0,mloph
101,human,human,np_10,alph_1,succ,4.0,gyik
101,human,human,np_10,alph_0,attn,4.0,aaaa
101,human,human,np_symb,symb_1,succ,1.0,&>$
101,human,human,np_symb,symb_0,pred,7.0,)@=&
101,human,human,np_20,alph_2,succ,2.0,nfmg
101,human,human,np_20,alph_1,sort,8.0,nuvlp
101,human,human,np_20,alph_6,remove_redundant,5.0,jhnau
101,human,human,np_20,alph_3,attn,9.0,aaaa
101,human,human,np_20,alph_0,pred,7.0,abpe
101,human,human,np_20,alph_5,add_letter,4.0,mpduq
101,human,human,np_20,alph_4,fix_alphabet,3.0,ntkfi
102,human,human,np_2,alph_4,add_letter,5.0,abfde
102,human,human,np_2,alph_2,fix_alphabet,9.0,efghi
102,human,human,np_2,alph_0,attn,5.0,aaaa
102,human,human,np_2,alph_6,pred,1.0,mghi
102,human,human,np_2,alph_3,sort,6.0,fghij
102,human,human,np_2,alph_5,succ,0.0,jkfn
102,human,human,np_2,alph_1,remove_redundant,0.0,stuvw
102,human,human,np_symb,symb_0,succ,8.0,)*@&
102,human,human,np_symb,symb_1,pred,6.0,)@=*
102,human,human,np_10,alph_6,add_letter,6.0,tyruv
102,human,human,np_10,alph_4,succ,7.0,faqt
102,human,human,np_10,alph_1,fix_alphabet,5.0,phrsu
102,human,human,np_10,alph_5,remove_redundant,8.0,acdbf
102,human,human,np_10,alph_3,sort,9.0,mcpzf
102,human,human,np_10,alph_0,attn,9.0,aaaa
102,human,human,np_10,alph_2,pred,4.0,rklm
103,human,human,np_symb,symb_0,pred,0.0,$*@=
103,human,human,np_symb,symb_1,succ,5.0,)<@*
103,human,human,np_2,alph_3,sort,6.0,fijgh
103,human,human,np_2,alph_2,add_letter,7.0,vsxyz
103,human,human,np_2,alph_6,remove_redundant,3.0,mfghij
103,human,human,np_2,alph_4,fix_alphabet,0.0,decgh
103,human,human,np_2,alph_5,attn,3.0,aaaa
103,human,human,np_2,alph_0,succ,0.0,rstv
103,human,human,np_2,alph_1,pred,8.0,qstu
103,human,human,np_5,alph_5,succ,5.0,ywxi
103,human,human,np_5,alph_6,fix_alphabet,8.0,makpq
103,human,human,np_5,alph_0,attn,7.0,aaaa
103,human,human,np_5,alph_3,pred,0.0,cefq
103,human,human,np_5,alph_1,remove_redundant,2.0,jkrmn
103,human,human,np_5,alph_2,add_letter,1.0,qbcde
103,human,human,np_5,alph_4,sort,5.0,hijrl
104,human,human,np_5,alph_1,succ,3.0,bcdf
104,human,human,np_5,alph_6,remove_redundant,6.0,ostuv
104,human,human,np_5,alph_2,add_letter,8.0,nhpmr
104,human,human,np_5,alph_5,sort,4.0,zljmn
104,human,human,np_5,alph_0,attn,5.0,aaaa
104,human,human,np_5,alph_3,fix_alphabet,7.0,xgcde
104,human,human,np_5,alph_4,pred,0.0,ptuv
104,human,human,np_2,alph_3,add_letter,9.0,yrstu
104,human,human,np_2,alph_2,sort,1.0,wtruv
104,human,human,np_2,alph_5,attn,6.0,aaaa
104,human,human,np_2,alph_0,fix_alphabet,1.0,rstbv
104,human,human,np_2,alph_4,remove_redundant,0.0,abfde
104,human,human,np_2,alph_6,succ,4.0,enoq
104,human,human,np_2,alph_1,pred,5.0,acde
104,human,human,np_symb,symb_0,succ,9.0,)*@&
104,human,human,np_symb,symb_1,pred,8.0,>!+)
105,human,human,np_5,alph_1,pred,1.0,qstu
105,human,human,np_5,alph_5,remove_redundant,9.0,cdefg
105,human,human,np_5,alph_6,sort,1.0,ijrlm
105,human,human,np_5,alph_3,fix_alphabet,5.0,cderg
105,human,human,np_5,alph_4,add_letter,1.0,uvwxy
105,human,human,np_5,alph_0,attn,1.0,aaaa
105,human,human,np_5,alph_2,succ,4.0,nhpr
105,human,human,np_10,alph_0,pred,1.0,qdeo
105,human,human,np_10,alph_6,remove_redundant,9.0,hpqty
105,human,human,np_10,alph_5,add_letter,4.0,stuvo
105,human,human,np_10,alph_2,sort,8.0,pqyst
105,human,human,np_10,alph_3,fix_alphabet,6.0,qrstu
105,human,human,np_10,alph_4,succ,2.0,tkml
105,human,human,np_10,alph_1,attn,6.0,aaaa
105,human,human,np_symb,symb_1,pred,9.0,&$!+
105,human,human,np_symb,symb_0,succ,0.0,)*@&
106,human,human,np_symb,symb_0,pred,2.0,&<+!
106,human,human,np_symb,symb_1,succ,0.0,+<@*
106,human,human,np_2,alph_1,add_letter,8.0,bmnop
106,human,human,np_2,alph_2,fix_alphabet,2.0,himop
106,human,human,np_2,alph_6,attn,4.0,aaaa
106,human,human,np_2,alph_3,remove_redundant,5.0,tuvwx
106,human,human,np_2,alph_0,sort,0.0,wbvxt
106,human,human,np_2,alph_5,pred,4.0,jfmn
106,human,human,np_2,alph_4,succ,2.0,fded
106,human,human,np_20,alph_0,sort,3.0,xcmiv
106,human,human,np_20,alph_4,remove_redundant,8.0,jgxoo
106,human,human,np_20,alph_6,pred,1.0,uiqk
106,human,human,np_20,alph_2,fix_alphabet,5.0,lkspc
106,human,human,np_20,alph_3,succ,7.0,logp
106,human,human,np_20,alph_5,attn,8.0,aaaa
106,human,human,np_20,alph_1,add_letter,9.0,wmhir
107,human,human,np_10,alph_3,succ,4.0,amcz
107,human,human,np_10,alph_1,add_letter,8.0,vwmz
107,human,human,np_10,alph_6,fix_alphabet,5.0,fgoi
107,human,human,np_10,alph_4,attn,9.0,aaaa
107,human,human,np_10,alph_0,sort,4.0,eough
107,human,human,np_10,alph_5,pred,7.0,mnhq
107,human,human,np_10,alph_2,remove_redundant,5.0,pqyst
107,human,human,np_symb,symb_1,succ,1.0,)>$+
107,human,human,np_symb,symb_0,pred,4.0,@&<+
107,human,human,np_20,alph_6,remove_redundant,7.0,rgyev
107,human,human,np_20,alph_0,add_letter,0.0,qlgfj
107,human,human,np_20,alph_2,attn,5.0,aaaa
107,human,human,np_20,alph_3,fix_alphabet,8.0,qnyak
107,human,human,np_20,alph_5,sort,2.0,efbnx
107,human,human,np_20,alph_4,succ,8.0,jgxm
107,human,human,np_20,alph_1,pred,5.0,zwmh
108,human,human,np_symb,symb_1,succ,7.0,$!+<
108,human,human,np_symb,symb_0,pred,8.0,$*@=
108,human,human,np_5,alph_0,sort,0.0,ywbmh
108,human,human,np_5,alph_3,add_letter,6.0,gcdef
108,human,human,np_5,alph_6,attn,1.0,aaaa
108,human,human,np_5,alph_1,pred,7.0,pxst
108,human,human,np_5,alph_2,succ,6.0,hpms
108,human,human,np_5,alph_4,remove_redundant,4.0,jrlmn
108,human,human,np_5,alph_5,fix_alphabet,6.0,kjzlm
108,human,human,np_2,alph_6,succ,5.0,abcm
108,human,human,np_2,alph_2,attn,1.0,aaaa
108,human,human,np_2,alph_5,fix_alphabet,2.0,kfmno
108,human,human,np_2,alph_4,remove_redundant,5.0,fdecg
108,human,human,np_2,alph_1,sort,9.0,vwxyz
108,human,human,np_2,alph_0,pred,3.0,gijk
108,human,human,np_2,alph_3,add_letter,1.0,klmno
109,human,human,np_symb,symb_0,succ,9.0,)*@&
109,human,human,np_symb,symb_1,pred,2.0,&$!+
109,human,human,np_20,alph_0,succ,7.0,oylg
109,human,human,np_20,alph_5,attn,5.0,aaaa
109,human,human,np_20,alph_4,fix_alphabet,5.0,akjiu
109,human,human,np_20,alph_2,pred,1.0,lsoc
109,human,human,np_20,alph_1,remove_redundant,4.0,gzzywmm
109,human,human,np_20,alph_6,sort,8.0,vowll
109,human,human,np_20,alph_3,add_letter,1.0,sdfzv
109,human,human,np_2,alph_2,pred,5.0,qwtu
109,human,human,np_2,alph_6,remove_redundant,2.0,uvvwxyy
109,human,human,np_2,alph_5,succ,2.0,uwmy
109,human,human,np_2,alph_3,attn,4.0,aaaa
109,human,human,np_2,alph_0,sort,8.0,tqvxw
109,human,human,np_2,alph_1,add_letter,4.0,lcdf
109,human,human,np_2,alph_4,fix_alphabet,5.0,nfdeg
110,human,human,np_symb,symb_1,pred,4.0,$+)<
110,human,human,np_symb,symb_0,succ,3.0,>$)@
110,human,human,np_2,alph_3,succ,9.0,lmnp
110,human,human,np_2,alph_5,sort,2.0,delgh
110,human,human,np_2,alph_6,attn,0.0,aaaa
110,human,human,np_2,alph_0,fix_alphabet,0.0,defgh
110,human,human,np_2,alph_1,add_letter,8.0,bmnop
110,human,human,np_2,alph_2,pred,6.0,vxyz
110,human,human,np_2,alph_4,remove_redundant,8.0,abfde
110,human,human,np_10,alph_3,sort,5.0,amcpz
110,human,human,np_10,alph_4,fix_alphabet,4.0,phnsj
110,human,human,np_10,alph_1,attn,4.0,aaaa
110,human,human,np_10,alph_5,pred,8.0,kmpn
110,human,human,np_10,alph_6,add_letter,2.0,absde
110,human,human,np_10,alph_2,succ,9.0,opqs
110,human,human,np_10,alph_0,remove_redundant,6.0,lmufp
111,human,human,np_5,alph_0,remove_redundant,2.0,ncdef
111,human,human,np_5,alph_6,add_letter,7.0,ghijr
111,human,human,np_5,alph_1,succ,1.0,cdog
111,human,human,np_5,alph_4,pred,9.0,qstu
111,human,human,np_5,alph_5,attn,5.0,aaaa
111,human,human,np_5,alph_2,sort,4.0,qbcde
111,human,human,np_5,alph_3,fix_alphabet,5.0,cdefq
111,human,human,np_1,alph_6,succ,4.0,stuw
111,human,human,np_1,alph_1,add_letter,2.0,nopqr
111,human,human,np_1,alph_2,remove_redundant,3.0,lmnop
111,human,human,np_1,alph_5,attn,1.0,aaaa
111,human,human,np_1,alph_4,fix_alphabet,3.0,vwxyz
111,human,human,np_1,alph_0,pred,7.0,suvw
111,human,human,np_1,alph_3,sort,5.0,uvwxy
111,human,human,np_symb,symb_1,succ,6.0,>$!)
111,human,human,np_symb,symb_0,pred,7.0,)@=&
112,human,human,np_1,alph_1,succ,3.0,vwxz
112,human,human,np_1,alph_3,pred,9.0,oqrs
112,human,human,np_1,alph_6,add_letter,7.0,tuvwx
112,human,human,np_1,alph_4,remove_redundant,5.0,tuvwx
112,human,human,np_1,alph_0,attn,6.0,aaaa
112,human,human,np_1,alph_2,fix_alphabet,7.0,hijkl
112,human,human,np_1,alph_5,sort,4.0,uvwxy
112,human,human,np_symb,symb_0,pred,1.0,)*@=&
112,human,human,np_symb,symb_1,succ,0.0,+)<=
112,human,human,np_2,alph_3,add_letter,8.0,fghij
112,human,human,np_2,alph_4,fix_alphabet,7.0,qrstu
112,human,human,np_2,alph_6,succ,1.0,dmfh
112,human,human,np_2,alph_5,remove_redundant,0.0,delgh
112,human,human,np_2,alph_2,pred,0.0,cefg
112,human,human,np_2,alph_0,attn,6.0,aaaa
112,human,human,np_2,alph_1,sort,3.0,kbmno
113,human,human,np_10,alph_5,pred,2.0,mnhq
113,human,human,np_10,alph_1,fix_alphabet,9.0,krsuy
113,human,human,np_10,alph_0,attn,5.0,aaaa
113,human,human,np_10,alph_3,add_letter,1.0,amcpz
113,human,human,np_10,alph_6,sort,8.0,zmwlv
113,human,human,np_10,alph_2,succ,2.0,rjkm
113,human,human,np_10,alph_4,remove_redundant,0.0,itkzm
113,human,human,np_5,alph_3,fix_alphabet,9.0,gcdef
113,human,human,np_5,alph_5,sort,1.0,onmlz
113,human,human,np_5,alph_0,add_letter,8.0,qpurs
113,human,human,np_5,alph_1,pred,0.0,cofg
113,human,human,np_5,alph_2,remove_redundant,6.0,stuvw
113,human,human,np_5,alph_4,attn,0.0,aaaa
113,human,human,np_5,alph_6,succ,5.0,rlmk
113,human,human,np_symb,symb_0,succ,6.0,@=&+
113,human,human,np_symb,symb_1,pred,8.0,>!+)
114,human,human,np_1,alph_0,add_letter,2.0,klmno
114,human,human,np_1,alph_4,attn,1.0,aaaa
114,human,human,np_1,alph_3,sort,3.0,efghi
114,human,human,np_1,alph_1,remove_redundant,8.0,efghi
114,human,human,np_1,alph_5,fix_alphabet,8.0,uvweo
114,human,human,np_1,alph_6,pred,2.0,dfgh
114,human,human,np_1,alph_2,succ,8.0,ghik
114,human,human,np_20,alph_4,fix_alphabet,3.0,ntkfi
114,human,human,np_20,alph_2,succ,5.0,ysok
114,human,human,np_20,alph_0,attn,5.0,aaaa
114,human,human,np_20,alph_5,remove_redundant,1.0,mpduq
114,human,human,np_20,alph_6,sort,4.0,kcmtf
114,human,human,np_20,alph_3,pred,9.0,zhtc
114,human,human,np_20,alph_1,add_letter,6.0,pnxqc
114,human,human,np_symb,symb_1,pred,0.0,+<@=
114,human,human,np_symb,symb_0,succ,3.0,>$)@
115,human,human,np_20,alph_0,sort,7.0,jdkah
115,human,human,np_20,alph_3,succ,6.0,mxun
115,human,human,np_20,alph_6,fix_alphabet,6.0,diqkc
115,human,human,np_20,alph_1,remove_redundant,2.0,pnxqc
115,human,human,np_20,alph_5,add_letter,3.0,duqvo
115,human,human,np_20,alph_2,attn,6.0,aaaa
115,human,human,np_20,alph_4,pred,0.0,cezb
115,human,human,np_2,alph_1,succ,3.0,efgi
115,human,human,np_2,alph_2,fix_alphabet,5.0,owtum
115,human,human,np_2,alph_6,sort,4.0,mfcdg
115,human,human,np_2,alph_4,add_letter,9.0,abfde
115,human,human,np_2,alph_3,remove_redundant,8.0,fghij
115,human,human,np_2,alph_5,pred,4.0,jfmn
115,human,human,np_2,alph_0,attn,1.0,aaaa
115,human,human,np_symb,symb_1,pred,4.0,[$=)<]
115,human,human,np_symb,symb_0,succ,5.0,[=&<!]
116,human,human,np_1,alph_2,pred,1.0,ijkl
116,human,human,np_1,alph_6,sort,7.0,kjihg
116,human,human,np_1,alph_1,attn,5.0,aaaa
116,human,human,np_1,alph_0,remove_redundant,2.0,defgh
116,human,human,np_1,alph_5,fix_alphabet,0.0,cgyij
116,human,human,np_1,alph_4,add_letter,6.0,fghij
116,human,human,np_1,alph_3,succ,6.0,nopr
116,human,human,np_symb,symb_0,pred,9.0,=&+<
116,human,human,np_symb,symb_1,succ,9.0,!+)@
116,human,human,np_2,alph_5,attn,2.0,aaaa
116,human,human,np_2,alph_6,succ,8.0,klmo
116,human,human,np_2,alph_3,sort,3.0,nprqy
116,human,human,np_2,alph_0,add_letter,8.0,hijkl
116,human,human,np_2,alph_1,fix_alphabet,8.0,uvwfg
116,human,human,np_2,alph_4,pred,1.0,gmno
116,human,human,np_2,alph_2,remove_redundant,9.0,kklmn
117,human,human,np_20,alph_5,fix_alphabet,5.0,nxjsz
117,human,human,np_20,alph_6,add_letter,7.0,evwzl
117,human,human,np_20,alph_3,sort,2.0,aqynu
117,human,human,np_20,alph_2,attn,8.0,aaaa
117,human,human,np_20,alph_0,remove_redundant,5.0,qlgfj
117,human,human,np_20,alph_4,pred,4.0,ontk
117,human,human,np_20,alph_1,succ,8.0,flup
117,human,human,np_symb,symb_0,pred,9.0,@ & < +
117,human,human,np_symb,symb_1,succ,6.0,>$!)
117,human,human,np_1,alph_3,attn,2.0,aaaa
117,human,human,np_1,alph_6,sort,6.0,rtsqu
117,human,human,np_1,alph_5,succ,0.0,opqs
117,human,human,np_1,alph_2,remove_redundant,3.0,lmnop
117,human,human,np_1,alph_1,fix_alphabet,1.0,ddefg
117,human,human,np_1,alph_4,pred,2.0,tvwx
117,human,human,np_1,alph_0,add_letter,6.0,stuvw
118,human,human,np_20,alph_5,attn,8.0,aaaa
118,human,human,np_20,alph_6,fix_alphabet,6.0,diqkc
118,human,human,np_20,alph_0,remove_redundant,0.0,perst
118,human,human,np_20,alph_4,pred,0.0,cezb
118,human,human,np_20,alph_3,succ,4.0,gepj
118,human,human,np_20,alph_1,add_letter,5.0,rkdts
118,human,human,np_20,alph_2,sort,1.0,katuv
118,human,human,np_symb,symb_0,pred,5.0,)@=&
118,human,human,np_symb,symb_1,succ,0.0,+)<=
118,human,human,np_5,alph_0,fix_alphabet,3.0,qpurs
118,human,human,np_5,alph_5,pred,6.0,rtuy
118,human,human,np_5,alph_1,attn,8.0,aaaa
118,human,human,np_5,alph_2,add_letter,3.0,efgoi
118,human,human,np_5,alph_4,sort,9.0,dcbfk
118,human,human,np_5,alph_6,remove_redundant,7.0,cdefg
118,human,human,np_5,alph_3,succ,0.0,tuvx
119,human,human,np_10,alph_5,attn,8.0,aaaa
119,human,human,np_10,alph_2,remove_redundant,0.0,xawix
119,human,human,np_10,alph_4,pred,1.0,gcde
119,human,human,np_10,alph_0,sort,7.0,aqecd
119,human,human,np_10,alph_1,fix_alphabet,9.0,hrsud
119,human,human,np_10,alph_6,succ,6.0,fgoj
119,human,human,np_10,alph_3,add_letter,2.0,cpzfg
119,human,human,np_symb,symb_1,pred,5.0,!+)<
119,human,human,np_symb,symb_0,succ,4.0,*@=<
119,human,human,np_2,alph_4,remove_redundant,2.0,cghij
119,human,human,np_2,alph_1,succ,8.0,bmnp
119,human,human,np_2,alph_3,fix_alphabet,9.0,mnopy
119,human,human,np_2,alph_0,sort,6.0,qtbsr
119,human,human,np_2,alph_5,pred,3.0,hjkf
119,human,human,np_2,alph_6,attn,0.0,aaaa
119,human,human,np_2,alph_2,add_letter,4.0,nopqr
120,human,human,np_2,alph_3,sort,6.0,fghij
120,human,human,np_2,alph_6,attn,2.0,aaaa
120,human,human,np_2,alph_4,pred,6.0,afde
120,human,human,np_2,alph_5,fix_alphabet,3.0,opqrs
120,human,human,np_2,alph_0,remove_redundant,2.0,nopqr
120,human,human,np_2,alph_1,add_letter,9.0,alcde
120,human,human,np_2,alph_2,succ,6.0,uvsy
120,human,human,np_symb,symb_1,succ,1.0,&>$
120,human,human,np_symb,symb_0,pred,1.0,)@=&
120,human,human,np_10,alph_5,add_letter,0.0,mpnhq
120,human,human,np_10,alph_2,fix_alphabet,1.0,ysaux
120,human,human,np_10,alph_0,attn,5.0,aaaa
120,human,human,np_10,alph_6,remove_redundant,6.0,xnhpq
120,human,human,np_10,alph_1,pred,5.0,sdvw
120,human,human,np_10,alph_3,succ,3.0,tuvx
120,human,human,np_10,alph_4,sort,6.0,mloph
121,human,human,np_20,alph_0,add_letter,5.0,stwmc
121,human,human,np_20,alph_3,succ,0.0,logp
121,human,human,np_20,alph_4,attn,6.0,a a a a
121,human,human,np_20,alph_5,sort,0.0,pzsmd
121,human,human,np_20,alph_2,fix_alphabet,5.0,lespc
121,human,human,np_20,alph_6,pred,5.0,mfsb
121,human,human,np_20,alph_1,remove_redundant,4.0,gzywm
121,human,human,np_5,alph_5,remove_redundant,3.0,ywxvi
121,human,human,np_5,alph_1,add_letter,4.0,fghij
121,human,human,np_5,alph_6,pred,6.0,bdef
121,human,human,np_5,alph_4,attn,7.0,a a a a
121,human,human,np_5,alph_2,succ,8.0,anhm
121,human,human,np_5,alph_0,sort,4.0,defgh
121,human,human,np_5,alph_3,fix_alphabet,9.0,gcdef
121,human,human,np_symb,symb_1,pred,5.0,!)<@
121,human,human,np_symb,symb_0,succ,2.0,=&<!
122,human,human,np_1,alph_2,succ,5.0,efgi
122,human,human,np_1,alph_0,add_letter,3.0,uvwxy
122,human,human,np_1,alph_5,fix_alphabet,9.0,lmnop
122,human,human,np_1,alph_6,sort,1.0,mnopq
122,human,human,np_1,alph_3,remove_redundant,3.0,nopqr
122,human,human,np_1,alph_1,pred,3.0,vxyz
122,human,human,np_1,alph_4,attn,5.0,aaaa
122,human,human,np_10,alph_2,add_letter,8.0,mnopq
122,human,human,np_10,alph_6,remove_redundant,7.0,pqtyr
122,human,human,np_10,alph_5,pred,6.0,ecdb
122,human,human,np_10,alph_4,sort,5.0,juvwx
122,human,human,np_10,alph_0,attn,9.0,aaaa
122,human,human,np_10,alph_3,fix_alphabet,4.0,nolqr
122,human,human,np_10,alph_1,succ,1.0,sudw
122,human,human,np_symb,symb_1,pred,9.0,&$!+
122,human,human,np_symb,symb_0,succ,7.0,) * @&
123,human,human,np_symb,symb_1,succ,8.0,$!+<
123,human,human,np_symb,symb_0,pred,6.0,) @ = &
123,human,human,np_2,alph_4,fix_alphabet,6.0,decgh
123,human,human,np_2,alph_0,attn,4.0,aaaa
123,human,human,np_2,alph_2,sort,8.0,qrwtu
123,human,human,np_2,alph_5,succ,0.0,jkfn
